帖子主页,发帖时间,回复人次,转发次数,点赞次数,展示次数,当前帖子内容,转发帖子的用户id,转发帖子的用户
https://x.com/wangzhian8848/status/1982322743065665939,2025-10-26T05:45:46.000Z,74,38,362,182K,【多起死亡事件后，一批中药注射液或被淘汰】国家药监局、国家卫健委和国家中医药局近日联合发布征求意见稿，要求2019年《药品管理法》实施前上市的中药注射液全部开展上市后再评价，提出“主动评价一批、责令评价一批、依法淘汰一批”被认为是史上最严监管措施。,,
https://x.com/wangzhian8848/status/1982314002886828392,2025-10-26T05:11:02.000Z,35,6,127,156K,这是好事,@HotmailfromSH,Dr.Wang
https://x.com/wangzhian8848/status/1982310946103271474,2025-10-26T04:58:53.000Z,119,12,342,297K,还跪下了,@wangjupaian,王局拍案
https://x.com/wangzhian8848/status/1982308133830898066,2025-10-26T04:47:43.000Z,97,16,135,130K,【卢比奥：美国不会为与中国达成协议而放弃台湾】美国国务卿卢比奥周六表示：“如果有人担心我们会为了达成一项贸易协议，或者换取某种优惠待遇而放弃台湾，那是绝不可能发生的”,,
https://x.com/wangzhian8848/status/1982301711747436749,2025-10-26T04:22:12.000Z,90,24,247,174K,【彭博：为了获得稀土，德国企业不得不向中方披露敏感信息】北京于10月9日下令进一步加强管控稀土出口，这给一些依赖中国稀土的德国企业带来严重影响。新规定要求，外国企业须提交大量申请材料才能获得为期六个月的稀土进口许可证。,,
https://x.com/wangzhian8848/status/1982301644239904913,2025-10-26T04:21:56.000Z,14,4,53,61K,【受访学者认为，北京将“和平统一”镶嵌在民族复兴目标中，暗示正推动2049年的统一时间表。】中国大陆25日举办纪念台湾光复80周年大会，王沪宁重申大陆将坚持“和平统一”“一国两制”方针，并强调实现中华民族伟大复兴与两岸人民前途命运息息相关，“进入了不可逆转的历史进程”,,
https://x.com/wangzhian8848/status/1982300769392210061,2025-10-26T04:18:27.000Z,150,9,251,179K,同意，中国台湾，互不隶属，一边一国，清晰无比，台湾国民，揭竿而起，推翻民国，早日宣布，以匡正义。,@Yaita_Akio,矢板明夫
https://x.com/wangzhian8848/status/1982251906157396402,2025-10-26T01:04:17.000Z,19,7,116,108K,"警方通报：现已查明陈某(男，48岁) 以危险方法危害公共安全，造成1人死亡，4人伤情比较重，多人轻微伤。
 媒体《水瓶纪元》报道：刘静23日上午送孩子上学时，发现现场被打理的极其整洁，翻看《十堰晚报》没有发现任何她想知道的信息。",,
https://x.com/wangzhian8848/status/1982252131680719224,2025-10-26T01:05:11.000Z,2,2,34,42K,补充信息,,
https://x.com/wangzhian8848/status/1982061885404201320,2025-10-25T12:29:13.000Z,171,12,601,129K,庆祝中华民国光复节，吃点儿好的。,,
https://x.com/wangzhian8848/status/1981929206742438344,2025-10-25T03:42:00.000Z,201,19,222,265K,让台湾人自豪滴说我是中国人，这一点可不容易。需要两点：第一、课纲和历史叙事要修改，以中国人的历史叙事为主体。过去两蒋时期如此，但自从李登辉时代，台湾课纲逐渐变化，已经变成了台湾为主体的历史叙事，这个对文化认同产生的影响是巨大的。2、两岸之间需要相对友好的气氛。目前来看，这两点都不,@wangzhian8848,王局志安
https://x.com/wangzhian8848/status/1981927813327495633,2025-10-25T03:36:27.000Z,54,5,141,140K,据港媒报道，近日香港立法会选举提名期临近，多名现任议员宣布弃选，立法会或将迎来一场「大换血」。截至今日已有23名议员放弃连任，达到全体现任议员的四分之一以上。,,
https://x.com/wangzhian8848/status/1981927450109149592,2025-10-25T03:35:01.000Z,50,11,98,320K,媒体「震传媒」今日公布最新民调，就郑丽文曾发表「以中国人自豪」言论，62.1%受访者表示不认同；24.5%表示认同。其中，国民党支持者中，61.3%表示认同，33.7%表示不认同；民进党支持者中，88.8%表示不认同；民众党支持者中，有60.9%表示不认同。,,
https://x.com/wangzhian8848/status/1981926354745499977,2025-10-25T03:30:40.000Z,41,4,126,94K,"黄国昌越来越认真地想选新北，黄的目标志存高远。目前民众党柯文哲深陷诉讼中，黄国昌危难之际担任民众党主席，但是，他的声望还远远比不上柯文哲。

柯文哲当年利用民进党对他的支持，匹马单枪选台北市长，这是他政治生涯的起点，也正是因为这个高起点，造就了其后柯文哲成立民众党，竞选总统。",,
https://x.com/wangzhian8848/status/1981891707496194548,2025-10-25T01:12:59.000Z,114,23,550,135K,庆祝中华民国台湾光复节，今天拍案休息一天，晚上吃点儿好的！,,
https://x.com/wangzhian8848/status/1981654689105023093,2025-10-24T09:31:09.000Z,60,71,461,182K,媒体人项栋梁发文指出，自第十批药品集采以来，多款“超低价中标”的药品相继被查出质量不合格、生产违规等问题。,,
https://x.com/wangzhian8848/status/1981654417234673908,2025-10-24T09:30:05.000Z,115,32,383,293K,"WSJ：中国领导人习近平持续不断的清洗行动已导致中央最高权力阶层人数大幅缩减，同时巩固了他的权威。这一新现实体现在最近一次中共高层会议上，参会的党内精英人数之少为几十年来所罕见。
 在本届中央委员会三年前开始任期时的376名委员中，有近六分之一缺席了本周为期四天的全体会议。",,
https://x.com/wangzhian8848/status/1981654110777827677,2025-10-24T09:28:52.000Z,189,34,352,271K,【美国《时代》杂志：赖清德总统是“鲁莽的领导人”】《时代》杂志23日刊登的一篇文章称，在中东局势紧张、俄乌战争持续的背景下，人们很容易忘记，台湾才是当今世界最危险的引爆点。而一系列因素让台海局势更加不稳定，日益升级的风暴核心，是台湾新上任且行事强硬的领导人赖清德。,,
https://x.com/wangzhian8848/status/1981610184259858771,2025-10-24T06:34:19.000Z,108,7,151,129K,"日本自民党与日本维新党在联合执政协议中，拟修改日本宪法第9条。
 日本宪法第9条主要内容包括，放弃战争、不维持武力、不承认交战权，因此使这部宪法称为「和平宪法」。",,
https://x.com/wangzhian8848/status/1981569291058377157,2025-10-24T03:51:49.000Z,171,23,188,138K,德媒《世界报》发表评论称，德国工业对中国原材料的高度依赖已经到了极其危险的地步，而北京也正在毫无顾忌的将这种依赖关系作为施压的地缘政治武器。德国经济陷入今天这样的尴尬境地，完全是咎由自取。多年来，对中国的过度依赖早晚会成为一场噩梦的警告不绝于耳，但企业界高管们却对此置若罔闻。德国,,
https://x.com/wangzhian8848/status/1981497994106327387,2025-10-23T23:08:30.000Z,63,17,190,239K,中央军委纪委书记张升民在四中全会上升任中央军委副主席，成为星期四（10月23日）闭幕的中共二十届四中全会上提拔的唯一军队高级将领。除张升民外，四中全会没有增补新的中央军委委员，表明解放军高层人事变动仍未完成，,,
https://x.com/wangzhian8848/status/1981259552529273076,2025-10-23T07:21:02.000Z,28,5,123,146K,截至目前发文，微博话题#十堰市重庆路小学车祸#被平台封禁。,,
https://x.com/wangzhian8848/status/1981497648558592351,2025-10-23T23:07:08.000Z,8,5,130,121K,"10月23日，十堰市重庆路小学周围恢复了以往的平静，彷佛车祸不曾发生过一样，当天放学时间段，事发的十字路口有几名警察站岗维护治安。
 附近的汉江实验学校，几名身穿制服工作人员站在校门口维护治安。",,
https://x.com/wangzhian8848/status/1981497129609953672,2025-10-23T23:05:04.000Z,85,30,232,190K,"WSJ：美国总统特朗普赦免了被定罪的币安创始人赵长鹏。数月来赵长鹏一直在努力支持特朗普家族旗下的加密公司。知情人士称，总统于周三签署了赦免令，特朗普最近还向顾问表示，他对与赵长鹏和其他人相关的政治迫害论调表示同情。
 白宫新闻秘书莱维特表示，特朗普",,
https://x.com/wangzhian8848/status/1981369552429862985,2025-10-23T14:38:08.000Z,113,22,304,326K,"中共第十九届五中全会公报。会议表述是“坚持以人民为中心”
而今年的二十届四中全会公报，并未提到“以人民为中心”而是重提“以经济建设为中心”",,
https://x.com/wangzhian8848/status/1981364969628406092,2025-10-23T14:19:55.000Z,367,73,884,753K,【张雪峰解禁复播后称文科大有可为】10月22日晚上，张雪峰全平台解禁，在抖音账号“张雪峰讲升学规划”恢复了直播，超4万人在线。他观点转变了，称文科专业“广阔天地，大有可为”，可以从事很多职业 “太多了，说不过来了”,,
https://x.com/wangzhian8848/status/1981364682159247682,2025-10-23T14:18:46.000Z,320,26,246,233K,台湾陆委会今天发布最新民调：76.7%民众支持赖清德总统于国庆演说中，呼吁北京放弃以武力及胁迫方式改变台海现状；75.5%民众支持加速打造「台湾之盾」。79.4%民众赞成「中华民国与中华人民共和国互不隶属，台湾也不是中国的一部分，中共当局没有权利侵犯台湾」说法；,,
https://x.com/wangzhian8848/status/1981363857064153164,2025-10-23T14:15:30.000Z,129,17,322,197K,记者问对国台办新开的脸书账号有什么看法。 陆委会发言人梁文杰表示：中国大陆国台办可以在脸书开设官方账号，让台湾人看到；而陆委会显然不可能在微博开设官方账号，因为可能一下子就被封锁，这就是两边制度的差异，以及对言论控制的差异。,,
https://x.com/wangzhian8848/status/1981358465185698115,2025-10-23T13:54:04.000Z,34,5,75,127K,今晚话题：神农架惊现“残障野人群”，为奴十余年，为何无人问？｜蓄奴圈养｜神农架野人｜上官正义｜黑砖窑｜强迫劳动｜王局拍案 20251023 https://youtu.be/oHzl4fTtyfw?si=lzVvL7rWhzuQTigR… 来自 @YouTube,,
https://x.com/wangzhian8848/status/1981318964652425555,2025-10-23T11:17:06.000Z,33,8,122,103K,纽约时报报道了来自重庆的42岁建筑公司经理陈睿，因模仿美国总统特朗普而走红中外社交媒体的经历，他被网友称为“中国特朗普”。陈睿说他从未去过美国，但通过看美剧自学英语，并模仿特朗普的语气、手势和神态，用幽默而非政治化的方式创作短视频，在抖音上积累了超百万粉丝。,,
https://x.com/wangzhian8848/status/1981318500376596675,2025-10-23T11:15:16.000Z,42,3,120,159K,二十届四中全会公报发布，增补张升民为中央军委副主席，并对多名中央委员、军队将领作出开除党籍处分。,,
https://x.com/wangzhian8848/status/1981318083848655051,2025-10-23T11:13:36.000Z,33,26,198,156K,"在中共二十大上当选的205名中央委员中，军方的中央委员有44人。截止到四中全会时，被开除党籍和军籍的已达11人，这意味着落马比例达到了25%。
 这轮被处理的将领中最核心的人物是何卫东。何卫东是近60年来首位在任期间遭到清洗的军委副主席。上一次军委副主席在任期间落马，要追溯到文革时期的贺龙。",,
https://x.com/wangzhian8848/status/1981252493192601687,2025-10-23T06:52:58.000Z,37,5,135,82K,【美国解除了对乌克兰使用西方远程导弹的限制】美国官员周三表示，特朗普政府已取消对乌克兰使用西方盟友所提供部分远程导弹的一项关键限制。此举让基辅方面得以加强对俄罗斯境内目标的攻击，并让克里姆林宫面临更大压力。,,
https://x.com/wangzhian8848/status/1981251977234591930,2025-10-23T06:50:55.000Z,49,23,227,130K,华裔商人佘智江因涉嫌运营非法跨境赌博在泰国被捕，将被引渡回中国，他提出上诉，称《跨国引渡法2008》违反泰国宪法。泰国宪法法院星期三一致裁定，《跨国引渡法》不违宪。此裁决将为佘智江引渡回中国的程序提供法律依据。,,
https://x.com/wangzhian8848/status/1981251180740452844,2025-10-23T06:47:46.000Z,28,3,46,51K,10月22日，争议漩涡中心的蔡国强在法国巴黎蓬皮杜艺术中心上演《最后的狂欢》烟火秀。视频显示，现场聚集了不少围观民众，绚丽的烟花爆炸后现场弥漫着滚滚浓烟，久久未能散去，就连周围街道也被笼罩在烟雾里。,,
https://x.com/wangzhian8848/status/1981178914480542071,2025-10-23T02:00:36.000Z,60,26,170,123K,由韩美日等11国组成的多边制裁监测组（MSMT）发布报告称，朝鲜自去年1月至今年9月间，通过黑客组织窃取了约28.4亿美元虚拟资产，其中仅今年的窃取规模就达到约16亿5000万美元。,,
https://x.com/wangzhian8848/status/1980843646233768351,2025-10-22T03:48:22.000Z,51,6,122,129K,中国政府周三表示，中国将举行纪念台湾“光复”80 周年大会。消息人士告诉路透社，该活动将于本周末在北京人民大会堂举行。 国台办发言人朱凤莲表示，台湾光复是“全体中华儿女共同抗战胜利的重要成果”,,
